,accuracy,batch_run,dataset,f1,f1_mean,f1_std,logloss,model,n_total_train,seed_initialization_run,selector,test_base_rate,test_positives,test_size,train_base_rate,train_fraction,train_positives,train_size
31,0.948,2,skewed_sklearn_10_to_1,0.7204301075268817,0.7204301075268817,,0.16161563255769432,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.1144578313253012,0.332,38.0,332.0
32,0.947,2,skewed_sklearn_10_to_1,0.716577540106952,0.716577540106952,,0.1641687490488115,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11695906432748537,0.342,40.0,342.0
33,0.946,2,skewed_sklearn_10_to_1,0.7096774193548387,0.7096774193548387,,0.16461841266452676,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11647727272727272,0.352,41.0,352.0
34,0.947,2,skewed_sklearn_10_to_1,0.716577540106952,0.716577540106952,,0.16038783168710155,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11878453038674033,0.362,43.0,362.0
35,0.945,2,skewed_sklearn_10_to_1,0.708994708994709,0.708994708994709,,0.16006767523230644,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.12096774193548387,0.372,45.0,372.0
36,0.944,2,skewed_sklearn_10_to_1,0.7052631578947369,0.7052631578947369,,0.16113059531830987,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.1256544502617801,0.382,48.0,382.0
37,0.946,2,skewed_sklearn_10_to_1,0.7096774193548387,0.7096774193548387,,0.1596903358524208,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.12244897959183673,0.392,48.0,392.0
38,0.948,2,skewed_sklearn_10_to_1,0.717391304347826,0.717391304347826,,0.15586284347278398,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.12189054726368159,0.402,49.0,402.0
39,0.95,2,skewed_sklearn_10_to_1,0.7282608695652174,0.7282608695652174,,0.15580498028091044,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11893203883495146,0.412,49.0,412.0
40,0.948,2,skewed_sklearn_10_to_1,0.717391304347826,0.717391304347826,,0.15564380670048655,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11848341232227488,0.422,50.0,422.0
41,0.949,2,skewed_sklearn_10_to_1,0.721311475409836,0.721311475409836,,0.15556457368125085,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11574074074074074,0.432,50.0,432.0
42,0.949,2,skewed_sklearn_10_to_1,0.721311475409836,0.721311475409836,,0.15539350732684307,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11312217194570136,0.442,50.0,442.0
43,0.948,2,skewed_sklearn_10_to_1,0.717391304347826,0.717391304347826,,0.15528520080392355,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11283185840707964,0.452,51.0,452.0
44,0.949,2,skewed_sklearn_10_to_1,0.7182320441988951,0.7182320441988951,,0.15583310168135248,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11038961038961038,0.462,51.0,462.0
45,0.948,2,skewed_sklearn_10_to_1,0.7078651685393257,0.7078651685393257,,0.15354441010674508,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11228813559322035,0.472,53.0,472.0
46,0.946,2,skewed_sklearn_10_to_1,0.6966292134831461,0.6966292134831461,,0.15433947047254748,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11203319502074689,0.482,54.0,482.0
47,0.946,2,skewed_sklearn_10_to_1,0.6966292134831461,0.6966292134831461,,0.1543145357956301,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11178861788617886,0.492,55.0,492.0
48,0.946,2,skewed_sklearn_10_to_1,0.6966292134831461,0.6966292134831461,,0.15433910304514886,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.11155378486055777,0.502,56.0,502.0
49,0.948,2,skewed_sklearn_10_to_1,0.7111111111111111,0.7111111111111111,,0.1523566152207658,logistic_regression,1000.0,2.0,random,0.104,104.0,1000.0,0.111328125,0.512,57.0,512.0
0,0.892,3,skewed_sklearn_10_to_1,0.5609756097560976,0.5609756097560976,,0.2991624893729492,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.2727272727272727,0.022,6.0,22.0
1,0.912,3,skewed_sklearn_10_to_1,0.6302521008403361,0.6302521008403361,,0.24780516216495754,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.21875,0.032,7.0,32.0
2,0.928,3,skewed_sklearn_10_to_1,0.6697247706422018,0.6697247706422018,,0.22178990059823508,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.16666666666666666,0.042,7.0,42.0
3,0.934,3,skewed_sklearn_10_to_1,0.6886792452830189,0.6886792452830189,,0.21746509825753718,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1346153846153846,0.052,7.0,52.0
4,0.937,3,skewed_sklearn_10_to_1,0.6985645933014354,0.6985645933014354,,0.20544467805635247,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.14516129032258066,0.062,9.0,62.0
5,0.944,3,skewed_sklearn_10_to_1,0.7281553398058251,0.7281553398058251,,0.18480142188077167,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1388888888888889,0.072,10.0,72.0
6,0.92,3,skewed_sklearn_10_to_1,0.5789473684210525,0.5789473684210525,,0.2150275730842856,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.13414634146341464,0.082,11.0,82.0
7,0.922,3,skewed_sklearn_10_to_1,0.5851063829787234,0.5851063829787234,,0.20659223335196383,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11956521739130435,0.092,11.0,92.0
8,0.914,3,skewed_sklearn_10_to_1,0.5567010309278351,0.5567010309278351,,0.22526762640307504,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11764705882352941,0.102,12.0,102.0
9,0.912,3,skewed_sklearn_10_to_1,0.5728155339805826,0.5728155339805826,,0.2239270981713114,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11607142857142858,0.112,13.0,112.0
10,0.924,3,skewed_sklearn_10_to_1,0.5957446808510638,0.5957446808510638,,0.2023041908700499,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12295081967213115,0.122,15.0,122.0
11,0.926,3,skewed_sklearn_10_to_1,0.6185567010309277,0.6185567010309277,,0.19420457381079456,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12121212121212122,0.132,16.0,132.0
12,0.925,3,skewed_sklearn_10_to_1,0.6031746031746031,0.6031746031746031,,0.19820924932264933,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11267605633802817,0.142,16.0,142.0
13,0.93,3,skewed_sklearn_10_to_1,0.6354166666666667,0.6354166666666667,,0.1911541042717613,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11842105263157894,0.152,18.0,152.0
14,0.933,3,skewed_sklearn_10_to_1,0.6378378378378379,0.6378378378378379,,0.18388600819018483,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12345679012345678,0.162,20.0,162.0
15,0.935,3,skewed_sklearn_10_to_1,0.6408839779005525,0.6408839779005525,,0.18022558554861637,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12209302325581395,0.172,21.0,172.0
16,0.934,3,skewed_sklearn_10_to_1,0.6333333333333334,0.6333333333333334,,0.17901571873250072,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12087912087912088,0.182,22.0,182.0
17,0.933,3,skewed_sklearn_10_to_1,0.6214689265536723,0.6214689265536723,,0.17778878969248416,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11979166666666667,0.192,23.0,192.0
18,0.942,3,skewed_sklearn_10_to_1,0.6704545454545454,0.6704545454545454,,0.17075715093223318,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12376237623762376,0.202,25.0,202.0
19,0.941,3,skewed_sklearn_10_to_1,0.6666666666666667,0.6666666666666667,,0.17071718591798046,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1179245283018868,0.212,25.0,212.0
20,0.943,3,skewed_sklearn_10_to_1,0.6705202312138728,0.6705202312138728,,0.17166458282423425,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11711711711711711,0.222,26.0,222.0
21,0.95,3,skewed_sklearn_10_to_1,0.7126436781609196,0.7126436781609196,,0.16546685344261403,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1206896551724138,0.232,28.0,232.0
22,0.949,3,skewed_sklearn_10_to_1,0.7052023121387283,0.7052023121387283,,0.16584760255219255,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12396694214876033,0.242,30.0,242.0
23,0.949,3,skewed_sklearn_10_to_1,0.7052023121387283,0.7052023121387283,,0.16451585575203465,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11904761904761904,0.252,30.0,252.0
24,0.95,3,skewed_sklearn_10_to_1,0.7222222222222222,0.7222222222222222,,0.16663101916849274,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.12213740458015267,0.262,32.0,262.0
25,0.95,3,skewed_sklearn_10_to_1,0.7222222222222222,0.7222222222222222,,0.16625241830762838,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11764705882352941,0.272,32.0,272.0
26,0.95,3,skewed_sklearn_10_to_1,0.7222222222222222,0.7222222222222222,,0.16673387135542006,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11702127659574468,0.282,33.0,282.0
27,0.95,3,skewed_sklearn_10_to_1,0.7222222222222222,0.7222222222222222,,0.16619812721590857,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11301369863013698,0.292,33.0,292.0
28,0.949,3,skewed_sklearn_10_to_1,0.7118644067796609,0.7118644067796609,,0.15998587812618423,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11258278145695365,0.302,34.0,302.0
29,0.951,3,skewed_sklearn_10_to_1,0.72,0.72,,0.15879749739439683,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11217948717948718,0.312,35.0,312.0
30,0.949,3,skewed_sklearn_10_to_1,0.7118644067796609,0.7118644067796609,,0.15888245941022797,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10869565217391304,0.322,35.0,322.0
31,0.953,3,skewed_sklearn_10_to_1,0.7403314917127072,0.7403314917127072,,0.15824932580986756,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11144578313253012,0.332,37.0,332.0
32,0.954,3,skewed_sklearn_10_to_1,0.7444444444444444,0.7444444444444444,,0.1577607813231328,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10818713450292397,0.342,37.0,342.0
33,0.954,3,skewed_sklearn_10_to_1,0.7444444444444444,0.7444444444444444,,0.15679032443112886,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10795454545454546,0.352,38.0,352.0
34,0.952,3,skewed_sklearn_10_to_1,0.7362637362637362,0.7362637362637362,,0.15679353452542666,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10773480662983426,0.362,39.0,362.0
35,0.95,3,skewed_sklearn_10_to_1,0.7222222222222222,0.7222222222222222,,0.15630448758909835,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11021505376344086,0.372,41.0,372.0
36,0.95,3,skewed_sklearn_10_to_1,0.7222222222222222,0.7222222222222222,,0.15605760811338973,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10732984293193717,0.382,41.0,382.0
37,0.954,3,skewed_sklearn_10_to_1,0.7444444444444444,0.7444444444444444,,0.15535285132306761,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1096938775510204,0.392,43.0,392.0
38,0.954,3,skewed_sklearn_10_to_1,0.7444444444444444,0.7444444444444444,,0.1542901328732649,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11194029850746269,0.402,45.0,402.0
39,0.953,3,skewed_sklearn_10_to_1,0.7374301675977655,0.7374301675977655,,0.15397471645791022,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10922330097087378,0.412,45.0,412.0
40,0.953,3,skewed_sklearn_10_to_1,0.7374301675977655,0.7374301675977655,,0.1538361880476167,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10900473933649289,0.422,46.0,422.0
41,0.954,3,skewed_sklearn_10_to_1,0.7444444444444444,0.7444444444444444,,0.1527032069286192,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1087962962962963,0.432,47.0,432.0
42,0.955,3,skewed_sklearn_10_to_1,0.7513812154696132,0.7513812154696132,,0.15214309480325106,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1085972850678733,0.442,48.0,442.0
43,0.954,3,skewed_sklearn_10_to_1,0.7444444444444444,0.7444444444444444,,0.15242711241612966,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1084070796460177,0.452,49.0,452.0
44,0.955,3,skewed_sklearn_10_to_1,0.7513812154696132,0.7513812154696132,,0.1512496882281025,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11038961038961038,0.462,51.0,462.0
45,0.955,3,skewed_sklearn_10_to_1,0.7513812154696132,0.7513812154696132,,0.1505475254832531,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.11016949152542373,0.472,52.0,472.0
46,0.955,3,skewed_sklearn_10_to_1,0.7513812154696132,0.7513812154696132,,0.1502347821742304,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.1078838174273859,0.482,52.0,482.0
47,0.955,3,skewed_sklearn_10_to_1,0.7513812154696132,0.7513812154696132,,0.14995084727805114,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10772357723577236,0.492,53.0,492.0
48,0.955,3,skewed_sklearn_10_to_1,0.7513812154696132,0.7513812154696132,,0.14982041286723802,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.10557768924302789,0.502,53.0,502.0
49,0.955,3,skewed_sklearn_10_to_1,0.7513812154696132,0.7513812154696132,,0.1496689944077848,logistic_regression,1000.0,3.0,random,0.104,104.0,1000.0,0.107421875,0.512,55.0,512.0
0,0.885,4,skewed_sklearn_10_to_1,0.5692883895131086,0.5692883895131086,,0.28599335268331444,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.2727272727272727,0.022,6.0,22.0
1,0.903,4,skewed_sklearn_10_to_1,0.5872340425531914,0.5872340425531914,,0.26124427946356604,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.21875,0.032,7.0,32.0
2,0.909,4,skewed_sklearn_10_to_1,0.6192468619246863,0.6192468619246863,,0.24395416486627677,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.21428571428571427,0.042,9.0,42.0
3,0.913,4,skewed_sklearn_10_to_1,0.6233766233766234,0.6233766233766234,,0.23747649717825248,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.21153846153846154,0.052,11.0,52.0
4,0.916,4,skewed_sklearn_10_to_1,0.6283185840707964,0.6283185840707964,,0.23774302291472468,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1935483870967742,0.062,12.0,62.0
5,0.925,4,skewed_sklearn_10_to_1,0.647887323943662,0.647887323943662,,0.22440317044141966,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.18055555555555555,0.072,13.0,72.0
6,0.904,4,skewed_sklearn_10_to_1,0.5932203389830509,0.5932203389830509,,0.24906174635947814,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1951219512195122,0.082,16.0,82.0
7,0.907,4,skewed_sklearn_10_to_1,0.5974025974025974,0.5974025974025974,,0.24525658150594182,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.18478260869565216,0.092,17.0,92.0
8,0.915,4,skewed_sklearn_10_to_1,0.6153846153846154,0.6153846153846154,,0.23841080416599061,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.17647058823529413,0.102,18.0,102.0
9,0.921,4,skewed_sklearn_10_to_1,0.6255924170616114,0.6255924170616114,,0.22498394625037668,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.16964285714285715,0.112,19.0,112.0
10,0.924,4,skewed_sklearn_10_to_1,0.6415094339622641,0.6415094339622641,,0.21838579958173465,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1557377049180328,0.122,19.0,122.0
11,0.924,4,skewed_sklearn_10_to_1,0.6415094339622641,0.6415094339622641,,0.20510769068722148,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.16666666666666666,0.132,22.0,132.0
12,0.925,4,skewed_sklearn_10_to_1,0.6445497630331753,0.6445497630331753,,0.206703127516256,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.15492957746478872,0.142,22.0,142.0
13,0.926,4,skewed_sklearn_10_to_1,0.6476190476190475,0.6476190476190475,,0.20615831793289363,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1513157894736842,0.152,23.0,152.0
14,0.929,4,skewed_sklearn_10_to_1,0.6570048309178744,0.6570048309178744,,0.2050482104179882,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1419753086419753,0.162,23.0,162.0
15,0.933,4,skewed_sklearn_10_to_1,0.6824644549763034,0.6824644549763034,,0.1952339634105043,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.14534883720930233,0.172,25.0,172.0
16,0.933,4,skewed_sklearn_10_to_1,0.6794258373205742,0.6794258373205742,,0.19136448234359643,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.13736263736263737,0.182,25.0,182.0
17,0.931,4,skewed_sklearn_10_to_1,0.6600985221674877,0.6600985221674877,,0.19181711543828533,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.14583333333333334,0.192,28.0,192.0
18,0.93,4,skewed_sklearn_10_to_1,0.6534653465346534,0.6534653465346534,,0.1876335918507138,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.13861386138613863,0.202,28.0,202.0
19,0.935,4,skewed_sklearn_10_to_1,0.6700507614213198,0.6700507614213198,,0.18644029198804993,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1320754716981132,0.212,28.0,212.0
20,0.936,4,skewed_sklearn_10_to_1,0.6734693877551019,0.6734693877551019,,0.18406918271251602,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.12612612612612611,0.222,28.0,222.0
21,0.943,4,skewed_sklearn_10_to_1,0.7106598984771574,0.7106598984771574,,0.17754863450624106,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.125,0.232,29.0,232.0
22,0.94,4,skewed_sklearn_10_to_1,0.693877551020408,0.693877551020408,,0.17902219638696273,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.128099173553719,0.242,31.0,242.0
23,0.941,4,skewed_sklearn_10_to_1,0.7035175879396985,0.7035175879396985,,0.17701969588776678,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.12698412698412698,0.252,32.0,252.0
24,0.941,4,skewed_sklearn_10_to_1,0.6974358974358975,0.6974358974358975,,0.1733119314768761,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.13358778625954199,0.262,35.0,262.0
25,0.946,4,skewed_sklearn_10_to_1,0.7157894736842104,0.7157894736842104,,0.16728341816547782,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.12867647058823528,0.272,35.0,272.0
26,0.947,4,skewed_sklearn_10_to_1,0.7195767195767195,0.7195767195767195,,0.16522426840979584,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.12411347517730496,0.282,35.0,282.0
27,0.954,4,skewed_sklearn_10_to_1,0.7444444444444444,0.7444444444444444,,0.16045900634917712,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1232876712328767,0.292,36.0,292.0
28,0.953,4,skewed_sklearn_10_to_1,0.7314285714285714,0.7314285714285714,,0.16147221631193726,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.12251655629139073,0.302,37.0,302.0
29,0.954,4,skewed_sklearn_10_to_1,0.7415730337078652,0.7415730337078652,,0.16094593288132986,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.12179487179487179,0.312,38.0,312.0
30,0.953,4,skewed_sklearn_10_to_1,0.7374301675977655,0.7374301675977655,,0.1589669674333603,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.11801242236024845,0.322,38.0,322.0
31,0.953,4,skewed_sklearn_10_to_1,0.7374301675977655,0.7374301675977655,,0.1587139930502085,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.11746987951807229,0.332,39.0,332.0
32,0.955,4,skewed_sklearn_10_to_1,0.7486033519553071,0.7486033519553071,,0.1587905254938753,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.11695906432748537,0.342,40.0,342.0
33,0.955,4,skewed_sklearn_10_to_1,0.7486033519553071,0.7486033519553071,,0.15853727599522813,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.11363636363636363,0.352,40.0,352.0
34,0.954,4,skewed_sklearn_10_to_1,0.7415730337078652,0.7415730337078652,,0.15834888423629298,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.11049723756906077,0.362,40.0,362.0
35,0.951,4,skewed_sklearn_10_to_1,0.7262569832402236,0.7262569832402236,,0.15929756001266682,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.11290322580645161,0.372,42.0,372.0
36,0.949,4,skewed_sklearn_10_to_1,0.7150837988826816,0.7150837988826816,,0.15813554679545905,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1099476439790576,0.382,42.0,382.0
37,0.949,4,skewed_sklearn_10_to_1,0.7150837988826816,0.7150837988826816,,0.15784460838531336,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1096938775510204,0.392,43.0,392.0
38,0.948,4,skewed_sklearn_10_to_1,0.7078651685393257,0.7078651685393257,,0.15739525692902673,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.10696517412935323,0.402,43.0,402.0
39,0.951,4,skewed_sklearn_10_to_1,0.7351351351351351,0.7351351351351351,,0.15629300864821663,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.10922330097087378,0.412,45.0,412.0
40,0.951,4,skewed_sklearn_10_to_1,0.7262569832402236,0.7262569832402236,,0.15521927871033528,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.1066350710900474,0.422,45.0,422.0
41,0.95,4,skewed_sklearn_10_to_1,0.7222222222222222,0.7222222222222222,,0.15495321875999576,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.10648148148148148,0.432,46.0,432.0
42,0.949,4,skewed_sklearn_10_to_1,0.7150837988826816,0.7150837988826816,,0.15458961170060434,logistic_regression,1000.0,4.0,random,0.104,104.0,1000.0,0.10407239819004525,0.442,46.0,442.0
